,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear,Price
623,3.0,66.70214391271496,45.96947580159011,8.0,5,5.0,1931,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,11.0,0,0,480227.2662022432,385584.6012831924,460115.09562511346
624,1.0,34.65550454916774,19.672020892253048,6.0,7,9.0,1980,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117.0,0,1,154154.1164650999,192538.8720151198,152798.39928553504
625,1.0,77.1576750214448,78.28176321353712,6.0,5,24.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,129252.44008922527,170847.41676632906,162150.12161232549
626,2.0,53.51691633612811,47.51691633612811,3.0,4,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,188753.1630208684,151817.46036869855
627,1.0,25.32956717760796,16.186487513699433,3.0,5,5.0,1966,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,52.0,0,0,152740.87600139205,188753.1630208684,123891.31502906192
628,1.0,39.62764662897369,33.62764662897369,3.0,12,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,184486.69433545138,135821.68149953362
629,3.0,62.13406988937646,46.58623001430407,6.0,2,9.0,1975,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,266705.08697586285,180026.27472052464,236704.3064207085
630,2.0,59.75730199564986,34.58612915529405,3.0,13,13.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,1,0,0,578.0,0,1,167073.34395124693,184486.69433545138,154586.4856676896
631,2.0,45.91764782201652,31.729847933223414,5.0,1,9.0,1971,0.050755569,1,1,24,5469,1,0,1,1,0,0,0,0,106.0,0,1,162550.15731117668,178342.56686107177,163441.6973441994
632,1.0,45.57217923811558,39.57217923811558,3.0,6,17.0,2015,0.034656082,1,1,0,168,0,0,0,1,0,0,0,1,377.0,0,1,103905.55860519898,171058.5197985668,119992.54433875896
633,1.0,39.08465664501272,20.939621691496345,8.0,12,17.0,1998,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,38.0,0,0,176590.28782155731,232825.53906714258,179347.73565872054
634,1.0,42.21703842293511,21.75867175123783,8.0,2,17.0,1996,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,38.0,0,0,176590.28782155731,204940.08260898892,168244.9000140701
635,2.0,57.91909261213966,51.91909261213966,3.0,4,4.0,1977,0.0077202819999999,1,1,38,4788,2,0,4,1,0,0,0,1,41.0,0,0,217119.1999410041,188753.1630208684,188468.01340818414
636,1.0,32.97227789948072,24.733550853122683,5.0,3,5.0,1967,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,52.0,0,0,152740.87600139205,180026.27472052464,146498.0251733592
637,3.0,83.5921545684436,52.07173595442177,8.0,7,9.0,1965,0.21843974,1,1,21,4472,6,4,7,0,0,0,0,0,7.0,0,0,321488.5604491587,192538.8720151198,356608.5852535832
638,1.0,46.23897213214821,33.23897213214821,10.0,8,20.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,79.0,0,0,165107.70627407625,192538.8720151198,162742.17126110985
639,1.0,43.11166755414225,39.7377967275228,3.0,5,12.0,2016,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,0,71.0,0,0,226456.42470790184,170847.41676632906,239658.64911418536
640,1.0,35.252076738287855,20.955781136703685,6.0,8,9.0,1972,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,66.0,0,0,152686.7705920468,192538.8720151198,151318.60468886784
641,1.0,39.252409090325685,24.70196782093357,8.0,11,14.0,1986,0.136244425,1,1,11,2370,0,0,1,1,0,0,0,0,197.0,0,1,136573.03323644644,232825.53906714258,139398.59815067012
642,1.0,42.441934109205775,36.441934109205775,3.0,5,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,1,48.0,0,0,147940.62182180845,188753.1630208684,143341.74247715314
643,3.0,86.35754615589289,1.3075258216002177,3.0,10,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,0,578.0,0,1,209714.9398043233,184486.69433545138,246647.43481715658
644,1.0,40.08750902874917,34.08750902874917,3.0,22,22.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,127160.13786863102,218538.048236916,136745.1958662695
645,1.0,49.73051896110455,23.855753718864,10.0,20,24.0,2010,0.158249043,1,1,21,5731,0,1,0,1,0,0,0,0,32.0,0,0,163165.9826430662,234885.52718597956,174229.27246509772
646,1.0,39.99565290709397,33.99565290709397,3.0,9,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,1,48.0,0,0,147940.62182180845,192538.8720151198,140379.5515705688
647,4.0,89.70460900472902,57.73160348055674,8.0,4,14.0,1994,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,295449.6884053218,227067.53387831067,255037.99874772487
648,1.0,38.89771635355892,38.79296579690328,3.0,7,17.0,2018,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,147390.42564321414,171058.5197985668,143187.81186888347
649,1.0,40.00510906414534,17.822393537994618,10.0,20,22.0,1984,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,0,43.0,0,0,160923.49260868048,266407.1771777748,148027.31809202337
650,1.0,58.30317937765962,57.48379234409224,10.0,9,17.0,2018,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,578.0,0,1,117801.20493288733,171058.5197985668,151710.94095415025
651,3.0,47.72283507314865,47.09881321759957,9.0,18,99.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,578.0,0,1,209714.9398043233,175836.38525932154,151963.19277284763
652,1.0,55.7393240997248,49.7393240997248,3.0,4,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,117801.20493288733,188753.1630208684,142347.17470488878
653,3.0,71.99063947254541,68.54914184365518,3.0,2,4.0,1977,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,88.0,0,0,246508.4862478432,180026.27472052464,225406.29257166624
654,2.0,50.35158693988082,31.393750037665733,8.0,7,12.0,1967,0.049863387,1,1,18,3746,9,3,1,1,0,0,0,0,19.0,0,0,234032.83622820096,192538.8720151198,265888.7835017416
655,1.0,35.375902530775186,22.787446286938494,9.0,11,14.0,1971,0.050755569,1,1,24,5469,1,0,1,1,0,1,0,0,30.0,0,0,197997.13675658935,184486.69433545138,191960.9759494504
656,2.0,53.01685245822996,52.34048980513396,3.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,202078.69215108693,192538.8720151198,183246.8657295385
657,1.0,37.54815550728642,31.548155507286417,3.0,5,19.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,1,0,1,578.0,0,1,117801.20493288733,188753.1630208684,100974.74740588006
658,3.0,83.24135525920686,77.24135525920686,3.0,7,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,578.0,0,1,209714.9398043233,192538.8720151198,229837.6617289079
659,1.0,42.76442750256053,36.76442750256053,3.0,1,1.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,1,0,1,578.0,0,1,117801.20493288733,178342.56686107177,136795.2233397721
660,2.0,52.50532186033959,34.943865215964415,6.0,3,12.0,1973,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,106.0,0,1,162550.15731117668,180026.27472052464,138227.48698195678
661,2.0,79.95089442890367,41.37454579779746,6.0,15,17.0,2015,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,79.0,0,0,240307.89503096056,173987.19085325956,294272.15730100055
662,2.0,77.46354026700466,71.46354026700466,3.0,5,16.0,2017,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,170847.41676632906,224503.3429373584
663,2.0,54.664958531594834,48.664958531594834,3.0,5,12.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,0,0,1,377.0,0,1,143681.1841476016,188753.1630208684,107413.10262523132
664,3.0,85.4462500386036,79.4462500386036,3.0,1,1.0,2017,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,1,49.0,0,0,320748.5556944315,183654.6970119634,304445.41047397396
665,1.0,42.50531837052233,36.50531837052233,3.0,7,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,192538.8720151198,145913.59511242562
666,2.0,40.40660103552827,27.92481779709223,5.0,7,12.0,1966,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,51.0,0,0,212784.18167029577,192538.8720151198,187788.67383069402
667,2.0,56.6820889408273,34.624127852452446,7.0,4,5.0,1960,0.151346216,1,0,32,5889,10,4,1,1,0,1,0,0,12.0,0,0,232327.6812600473,188753.1630208684,266699.3591878984
668,1.0,48.15957100067676,45.67607831130163,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,0,578.0,0,1,117801.20493288733,178342.56686107177,138938.203835207
669,1.0,39.3870435301609,20.989227145175285,8.0,3,17.0,1998,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,53.0,0,0,173003.93995624562,204940.08260898892,173629.7794811354
670,2.0,47.19325158900973,28.03635554949861,6.0,5,5.0,1968,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,50.0,0,0,193518.6591764792,188753.1630208684,179469.1284615946
671,2.0,65.7739379744436,33.48860376496116,10.0,3,23.0,2005,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,53.0,0,0,200019.0134814035,238247.4214977755,310293.77849353425
672,1.0,44.30161335246259,38.30161335246259,3.0,16,17.0,1977,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,1,52.0,0,0,216252.17453812467,175836.38525932154,229878.5480275356
673,3.0,79.55393747573873,73.55393747573873,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,209714.9398043233,178342.56686107177,224317.06356260204
674,1.0,34.000645903387024,28.000645903387024,3.0,2,14.0,1977,0.236108458,1,1,16,3893,27,3,10,1,0,1,0,1,25.0,0,0,157045.91862163498,180026.27472052464,155977.28657773195
675,1.0,32.066234838333685,26.066234838333685,3.0,5,17.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,127160.13786863102,170847.41676632906,91274.02095673783
676,4.0,92.49976840780153,64.32565950679445,7.0,3,10.0,1958,0.0006991189999999,1,1,14,3369,24,0,3,1,0,0,0,0,22.0,0,0,243250.62331044863,180026.27472052464,326009.6579614351
677,1.0,41.07698227850751,22.05723616580677,8.0,3,14.0,1987,0.0077202819999999,1,1,38,4788,2,0,4,1,0,1,0,0,15.0,0,0,207002.6980787636,204940.08260898892,185047.79156403168
678,1.0,46.795672682635136,46.05768570927601,3.0,4,4.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,152.0,0,1,127160.13786863102,170847.41676632906,128576.70618582043
679,3.0,68.39393724483394,41.20837672231794,8.0,7,12.0,1982,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,320685.23214922764,231293.38628897647,265753.85740983556
680,3.0,73.01261451388395,50.22909598531856,9.0,12,14.0,1975,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,260402.17882362212,184486.69433545138,333224.9696517198
681,2.0,44.43695831883751,29.507315007427444,5.0,4,5.0,1964,0.161975568,1,0,31,7010,5,3,7,1,0,0,0,0,20.0,0,0,250199.67469362347,188753.1630208684,211606.46303197904
682,2.0,78.71874479987338,72.71874479987338,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,167073.34395124693,178342.56686107177,201825.67237883699
683,1.0,41.692861916421,35.692861916421,3.0,7,22.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,192538.8720151198,152234.46244452818
684,2.0,54.293925169377474,48.293925169377474,3.0,3,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,180026.27472052464,176851.63770236954
685,2.0,72.74595595639953,44.65713945684272,12.0,8,15.0,2013,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,50.0,0,0,193518.6591764792,171058.5197985668,218825.27266836856
686,2.0,62.831444780514325,56.831444780514325,3.0,6,24.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,578.0,0,1,167073.34395124693,192538.8720151198,194148.1056871685
687,2.0,63.86631065939285,48.86631065939285,12.0,11,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,184486.69433545138,174580.2039261043
688,1.0,41.926526875402125,24.40499919796227,10.0,14,18.0,1996,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,10.0,0,0,164474.22295104252,232825.53906714258,170112.64181849963
689,2.0,60.55011323349251,54.55011323349251,3.0,7,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,1,48.0,0,0,190500.6367525019,192538.8720151198,180575.6305565849
690,3.0,74.56690954982821,46.00733391345836,8.0,5,14.0,1953,0.0150168919999999,1,1,17,3079,59,0,8,1,0,0,0,0,2.0,0,0,243250.62331044863,188753.1630208684,325143.12060467905
691,2.0,55.70165982072006,34.585574475690024,9.0,10,17.0,2002,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,0,66.0,0,0,228796.54255505843,250613.2151511065,244981.82023695248
692,1.0,31.15263984057873,17.72981352341405,5.0,3,9.0,1971,0.006076152,1,1,30,5285,0,6,6,1,0,1,0,0,60.0,0,0,157290.1916921251,180026.27472052464,138639.75927261438
693,2.0,47.99410631463466,29.10938007528406,5.0,8,9.0,1978,0.0,1,1,39,8647,0,0,5,1,0,0,0,0,5.0,0,0,202165.1190660943,192538.8720151198,203899.76369644218
694,2.0,41.73942673088659,28.12773783303343,6.0,5,5.0,1966,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,0,578.0,0,1,167073.34395124693,188753.1630208684,126019.66895740818
695,2.0,47.01319227554733,31.014392247152788,5.0,8,12.0,1977,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,38.0,0,0,197397.87209897905,192538.8720151198,198374.21597051577
696,2.0,42.62076509990456,30.57192654297807,5.0,5,5.0,1962,0.161975568,1,0,31,7010,5,3,7,1,0,0,0,0,20.0,0,0,250199.67469362347,188753.1630208684,219933.26716126094
697,1.0,34.66579307763766,24.67803111569925,5.0,1,5.0,1966,0.246031548,1,0,22,3151,4,3,3,1,0,0,0,0,7.0,0,0,174786.8627052586,178342.56686107177,161425.40845491682
698,1.0,40.93227297900752,34.93227297900752,3.0,15,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,1,106.0,0,1,120976.87235354321,184486.69433545138,127880.36267157736
699,1.0,44.87318859002069,38.87318859002069,3.0,14,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,103905.55860519898,184486.69433545138,119768.8578525076
700,2.0,53.12709807855485,31.68189485903893,8.0,14,17.0,2002,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,235975.23254751437,250613.2151511065,228800.2798733666
701,2.0,51.55587134432648,32.09611426304366,6.0,3,9.0,1970,0.1489038909999999,1,1,9,1952,1,3,2,1,0,0,0,0,106.0,0,1,162550.15731117668,180026.27472052464,128274.15298991921
702,2.0,62.35435304869736,34.27655543777236,10.0,16,22.0,1990,0.135649789,1,1,46,7960,6,3,11,1,0,1,0,0,15.0,0,0,293578.351268233,266407.1771777748,343574.66749390366
703,2.0,54.47900316353508,33.47061687711837,8.0,12,17.0,2001,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,0,90.0,0,0,201654.7261110164,250613.2151511065,227320.99609956116
704,1.0,37.046918295911325,23.861619696718925,9.0,8,16.0,1974,0.051942062,1,1,17,4017,7,2,0,1,0,0,0,0,9.0,0,0,190551.40815688082,192538.8720151198,195915.20329703705
705,1.0,40.21102816035787,22.73256113370068,10.0,7,22.0,1991,0.188783766,1,1,31,6137,4,0,1,1,0,0,0,0,78.0,0,0,172887.52455463458,231293.38628897647,185650.55704683892
706,2.0,45.11280890306858,29.165319685446903,6.0,5,12.0,1971,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,7.0,0,0,200068.183467526,188753.1630208684,192702.6858974411
707,1.0,46.17616194694896,29.761717929683805,5.0,6,9.0,1967,0.042031587,1,1,37,6856,84,2,5,1,0,0,0,0,5.0,0,0,227781.0972689701,192538.8720151198,233602.73983590148
708,1.0,30.411310557782123,22.93359980118028,4.0,5,5.0,1962,0.0,1,1,33,7425,1,2,5,1,0,1,0,0,54.0,0,0,166237.76486473437,188753.1630208684,146109.58223506034
709,2.0,48.18594670356068,33.48783491239236,5.0,3,9.0,1966,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,3.0,0,0,537979.6575089773,180026.27472052464,474221.20213268645
710,3.0,74.90655619752668,46.59000831886104,10.0,12,17.0,1993,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,74.0,0,0,329057.8277837874,232825.53906714258,297566.3930708326
711,2.0,67.88583505959119,61.88583505959119,3.0,12,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,184486.69433545138,186264.49078564852
712,3.0,83.93034219763074,50.04931455301462,8.0,4,12.0,2007,0.0922906419999999,1,1,21,4346,2,1,2,1,0,0,0,0,90.0,0,0,258478.47697748936,256017.8137527494,326126.089517164
713,1.0,42.78899856535124,43.5572193227285,3.0,3,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,377.0,0,1,103905.55860519898,180026.27472052464,119962.4432477667
714,2.0,55.98941167215156,29.41056658606215,11.0,2,16.0,1990,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,200019.0134814035,204940.08260898892,235741.57034081247
715,1.0,31.00884445980472,25.00884445980472,3.0,2,4.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,1,0,1,377.0,0,1,103905.55860519898,180026.27472052464,69180.06139952778
716,1.0,37.625674920694784,19.47101763257688,8.0,4,5.0,1962,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,74.0,0,0,149725.71044079834,188753.1630208684,163100.39840488334
717,2.0,57.21085874250595,30.22114536035212,12.0,2,10.0,1997,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,13.0,0,0,265325.4264154461,204940.08260898892,233588.89774158367
718,3.0,82.31104819265433,45.73843640064102,12.0,12,17.0,2001,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,324328.04766366305,250613.2151511065,345810.501545797
719,3.0,81.90602448497866,75.90602448497866,3.0,4,24.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,1,49.0,0,0,320748.5556944315,188753.1630208684,326106.39976806554
720,3.0,81.98501504747095,55.90998518434891,8.0,4,9.0,1957,0.0,1,1,25,5027,4,1,1,1,0,0,0,0,20.0,0,0,494516.3420100632,188753.1630208684,499649.10767579195
721,1.0,32.00181186691317,22.93639253697083,6.0,9,9.0,1977,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,0,43.0,0,0,160923.49260868048,192538.8720151198,159467.55898849937
722,1.0,44.1724783237925,41.90167971169421,6.0,20,20.0,2014,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,147390.42564321414,218538.048236916,148745.5786799175
723,1.0,35.059532650574965,29.059532650574965,3.0,8,25.0,2015,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,578.0,0,1,117801.20493288733,171058.5197985668,106964.3048891893
724,2.0,49.53673759131743,29.09313121703753,6.0,3,9.0,1976,0.4288258179999999,1,1,25,5011,8,0,2,1,0,0,0,0,45.0,0,0,197795.5718296234,180026.27472052464,186891.6540026645
725,3.0,125.69306341974176,65.28655779437645,6.0,7,34.0,2008,0.050272014,1,1,21,4231,14,0,3,1,0,0,0,0,14.0,0,0,414194.2853361465,221027.67238496797,390463.3693613661
726,1.0,47.24328058323152,24.035784870435005,8.0,5,14.0,1992,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117.0,0,1,154154.1164650999,227067.53387831067,189233.34957751844
727,2.0,68.32156346070416,55.321563460704155,10.0,1,1.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,1,0,1,578.0,0,1,167073.34395124693,178342.56686107177,153360.51634519405
728,3.0,75.40175367063244,52.98752444642959,4.0,2,6.0,1931,0.0150168919999999,1,1,17,3079,59,0,8,1,0,0,0,0,2.0,0,0,243250.62331044863,394759.1583955055,296149.3339107332
729,1.0,39.3985116514654,19.55338721777137,8.0,3,16.0,1985,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,3.0,0,0,196469.0101086229,204940.08260898892,189787.89279609977
730,1.0,37.6541271074997,5.480478757001055,3.0,6,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,578.0,0,1,117801.20493288733,192538.8720151198,102448.82383688189
731,3.0,58.3500678601626,39.05563249801909,6.0,5,5.0,1959,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,19.0,0,0,362621.5371756108,188753.1630208684,294114.00933966215
732,2.0,47.42543279912874,32.15148176102982,5.0,3,9.0,1968,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,53.0,0,0,200019.0134814035,180026.27472052464,177822.55233679642
733,2.0,57.53207116331018,34.291382373091075,9.0,12,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,170900.2142682733,184486.69433545138,186538.09449146624
734,2.0,49.94171705426885,31.238350036293483,6.0,7,9.0,1990,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117.0,0,1,184381.69668389653,231293.38628897647,199435.62834243604
735,2.0,86.47206156447653,80.47206156447653,3.0,2,6.0,1977,0.07542368,1,1,11,3097,0,0,0,1,0,0,0,1,578.0,0,1,167073.34395124693,180026.27472052464,168464.52242625668
736,1.0,36.40237118703023,30.402371187030226,3.0,7,15.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,153.0,0,1,129252.44008922527,192538.8720151198,127560.74065226603
737,1.0,39.31972321168566,19.763375307621963,8.0,3,14.0,2011,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,171677.73736275037,161884.91034616335,165358.46466177652
738,2.0,64.80120911182715,32.53024347275932,7.0,1,1.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,1,0,0,578.0,0,1,167073.34395124693,178342.56686107177,163353.94635117764
739,1.0,40.512249840571776,23.868685234649924,6.0,6,17.0,2004,0.050755569,1,1,24,5469,1,0,1,1,0,0,0,0,30.0,0,0,197997.13675658935,221027.67238496797,207401.51999683335
740,3.0,85.18661187100972,71.18661187100972,11.0,11,12.0,2017,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,1,104.0,0,1,359065.28723006113,173987.19085325956,370623.1343566704
741,3.0,74.14219884093384,68.14219884093384,3.0,6,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,215450.1170981757,192538.8720151198,201819.29038317385
742,3.0,60.90588834095462,40.31475184332374,5.0,2,5.0,1969,0.135649789,1,1,46,7960,6,3,11,1,0,1,0,0,34.0,0,0,283410.5701963009,180026.27472052464,225782.20953507326
743,2.0,66.05517702148276,60.05517702148276,3.0,4,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,167073.34395124693,188753.1630208684,196197.02237793102
744,3.0,80.18091269037039,41.35570656972347,3.0,10,12.0,2015,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,578.0,0,1,209714.9398043233,173987.19085325956,214510.88986060352
745,3.0,74.00029464880859,42.41066670494863,10.0,9,17.0,1993,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,19.0,0,0,305942.9360879256,231293.38628897647,315494.9176143789
746,2.0,60.57353837019161,36.59403393303787,10.0,3,14.0,1999,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,36.0,0,0,328784.51259435073,204940.08260898892,321185.6579034441
747,2.0,65.36283658473874,59.362836584738744,3.0,12,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,184486.69433545138,206289.33288892268
748,3.0,83.91998672420492,77.91998672420492,3.0,8,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,215450.1170981757,192538.8720151198,214705.97806650796
749,2.0,71.2579450064489,65.2579450064489,3.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,79.0,0,0,240307.89503096056,188753.1630208684,230545.19312116335
750,2.0,81.48850118088006,75.48850118088006,3.0,13,17.0,1977,0.341071945,1,1,27,5664,48,3,11,1,0,0,0,1,18.0,0,0,199971.49858488122,184486.69433545138,278485.20328294055
751,1.0,34.34489776182569,21.17368166703222,6.0,3,9.0,1972,0.282797669,1,1,33,8667,2,0,6,1,0,0,0,0,62.0,0,0,155415.24796043464,180026.27472052464,147182.716091066
752,2.0,73.04695294715141,38.91277186924153,3.0,7,12.0,1977,0.036122292,1,1,24,4378,0,1,1,1,0,0,0,0,69.0,0,0,219273.32985656726,192538.8720151198,241259.95711335074
